,sentence,label
2825,孩子们的成绩越来越好，家长们都非常高兴。,积极
2826,公园里的音乐喷泉表演很精彩，吸引了很多人驻足观看。,积极
2827,那位艺术家的画作充满了创意，让人眼前一亮。,积极
2828,街头的小吃摊总是热闹非凡，味道也很地道。,积极
2829,图书馆里的书籍种类丰富，总能找到适合自己的读物。,积极
2830,周末的市集上摆满了各种商品，逛逛总能发现新鲜事物。,积极
2831,学校的社团活动丰富多彩，让同学们可以展现自己的特长。,积极
2832,看到老人笑容满面，感受到了生活的美好和温馨。,积极
2833,公园里的健身器材很齐全，方便大家锻炼身体。,积极
2834,今天的午餐很美味，大家都吃得津津有味。,积极
2835,学校的运动会开幕式上，表演很精彩，观众们都为之欢呼。,积极
2836,同事们一起庆祝生日，气氛温馨又愉快。,积极
2837,公园里的儿童游乐区总是热闹非凡，孩子们玩得不亦乐乎。,积极
2838,夕阳下的海边风景如画，吸引了众多游客前来拍照。,积极
2839,学校的文艺演出很成功，大家都展现出了自己的才华。,积极
2840,邻居们相互帮助，形成了和谐友好的社区氛围。,积极
2841,听到那个感人的故事，让人不禁泪目。,积极
2842,街头艺人的表演很有创意，吸引了很多人围观。,积极
2843,公园的湖面上，一群鸭子悠然自得地游着。,积极
2844,看到那对恩爱的老夫妻，让人感受到了爱情的力量。,积极
2845,商场的促销活动很给力，大家都买到了心仪的商品。,积极
2846,书店的店员态度很好，总是能给出合适的推荐。,积极
2847,学校的运动会闭幕式上，大家都获得了不错的成绩。,积极
2848,周末的户外活动让人亲近大自然，身心都得到了放松。,积极
2849,同事间的相互鼓励和支持让工作更加顺利。,积极
2850,那位老师总是很耐心地解答学生的问题，很受大家的喜爱。,积极
2851,公园里的健身步道很适合散步和慢跑。,积极
2852,学校的图书馆经常举办读书活动，激发了大家的阅读兴趣。,积极
2853,邻居家的花园种满了各种花草，让人赏心悦目。,积极
2854,周末的瑜伽课程让人身心都得到了放松和舒缓。,积极
2855,学校的志愿者活动很有意义，大家都积极参与其中。,积极
2856,商场的亲子活动区让孩子们玩得很开心，家长们也很放心。,积极
2857,公园里的喷泉在夜晚灯光下显得格外美丽。,积极
2858,学校的毕业典礼上，学生们都笑得那么灿烂。,积极
2859,街头巷尾的小吃总是让人回味无穷。,积极
2860,书店的角落里总是有人静静地阅读着。,积极
2861,邻居家的猫咪总是懒洋洋地躺在窗台上晒太阳。,积极
2862,周末的登山活动让人欣赏到了山顶的壮丽风景。,积极
2863,学校的文艺汇演上，同学们的表演都很精彩。,积极
2864,同事间的聚餐总是很愉快，大家聊得很开心。,积极
2865,那位画家的画作总能带给人深深的思考。,积极
2866,公园里的草坪是野餐和放风筝的好地方。,积极
2867,学校的运动会总是充满了激情和活力。,积极
2868,周末的市集上总能淘到一些意想不到的宝贝。,积极
2869,图书馆的阅读区总是很安静，适合深度阅读。,积极
2870,73. 这场大雨让城市的排水系统瘫痪，街道都成了河流。,消极
2871,74. 我的电脑突然死机，还没保存的工作全没了。,消极
2872,75. 这家餐厅的食物味道让人难以接受，简直是浪费钱。,消极
2873,76. 我的航班被取消了，旅行计划全泡汤了。,消极
2874,77. 我的狗病了，看兽医的费用让我钱包大出血。,消极
2875,78. 我的手机在地铁上被偷了，现在感觉与世界失联。,消极
2876,79. 我的汽车被撞了，修车的费用让我心疼。,消极
2877,80. 我的银行卡被盗刷了，银行的处理速度让人失望。,消极
2878,81. 我的快递在路上丢失了，重要的文件找不回来了。,消极
2879,82. 我的面试表现不佳，感觉心仪的工作机会飞了。,消极
2880,83. 我的牙痛得让我夜不能寐，看牙医的费用也不便宜。,消极
2881,84. 我的房子装修出了问题，装修公司还不愿意承担责任。,消极
2882,85. 我的互联网服务提供商的网络速度慢得像蜗牛，还经常断线。,消极
2883,86. 我的咖啡机坏了，早上没有咖啡让我昏昏欲睡。,消极
2884,87. 我的自行车被偷了，现在上下班成了大问题。,消极
2885,88. 我的洗衣机漏水，把家里的地板都泡坏了。,消极
2886,89. 我的电视订阅服务突然涨价，感觉被宰了。,消极
2887,90. 我的植物死了，我对自己的园艺技能感到失望。,消极
2888,91. 我的冰箱坏了，里面的食物都变质了。,消极
2889,92. 我的烤箱温度控制不准确，烤出来的东西都不好吃。,消极
2890,93. 我的微波炉辐射泄露，让我担心健康问题。,消极
2891,94. 我的吸尘器吸力不足，打扫卫生成了大工程。,消极
2892,95. 我的电风扇噪音太大，晚上都没法好好休息。,消极
2893,96. 我的加湿器不工作了，家里的空气干燥得让人难受。,消极
2894,97. 我的除湿机效果不好，家里的湿度让家具都受潮了。,消极
2895,98. 我的闹钟没响，早上起床晚了，上班迟到。,消极
2896,99. 我的咖啡机不出咖啡，早上没有精神。,消极
2897,100. 我的面包机烤焦了面包，早餐泡汤了。,消极
2898,101. 我的搅拌机刀片钝了，做料理变得困难。,消极
2899,102. 我的榨汁机漏电，使用时让人心惊胆战。,消极
2900,103. 我的烤面包机不加热，早餐只能吃冷面包。,消极
2901,104. 我的电动牙刷没电了，早上刷牙都不方便。,消极
2902,105. 我的吹风机风速不够，吹干头发花费了太多时间。,消极
2903,106. 我的卷发棒温度不稳定，烫头发成了冒险。,消极
2904,107. 我的理发器刀片不快了，理发体验变得痛苦。,消极
2905,108. 我的体重增加了，对自己的饮食习惯感到失望。,消极
2906,109. 我的皮肤状况恶化，护肤品感觉都没效果。,消极
2907,110. 我的头发掉得更多，担心会变成秃头。,消极
2908,111. 我的指甲容易断裂，做家务都成了问题。,消极
2909,112. 我的脚疼得不能走路，可能是鞋子不适合。,消极
2910,113. 我的膝盖受伤了，运动计划不得不暂停。,消极
2911,114. 我的肩膀酸痛，可能是长时间工作姿势不对。,消极
2912,115. 我的脖子僵硬，可能是睡姿不好导致的。,消极
2913,116. 我的眼睛干涩，看电脑屏幕都成了负担。,消极
2914,117. 我的耳朵嗡嗡作响，可能是压力太大了。,消极
2915,118. 我的鼻子不通气，感觉呼吸都不顺畅。,消极
2916,119. 我的喉咙痛，可能是感冒的前兆。,消极
2917,120. 我的牙齿蛀牙了，看牙医成了不可避免的事。,消极
2918,121. 我的嘴角裂了，天气太干燥了。,消极
2919,122. 我的脸上长痘痘了，对自己的皮肤状况感到沮丧。,消极
2920,123. 我的皮肤过敏了，可能是新买的护肤品不适合。,消极
2921,124. 我的胳膊骨折了，生活自理都成了问题。,消极
2922,125. 我的腿受伤了，上下楼梯都困难。,消极
2923,126. 我的脚崴了，走路都一瘸一拐的。,消极
2924,127. 我的身体疲惫不堪，感觉像是被掏空了。,消极
2925,128. 我的精神状态不稳定，可能需要休息和放松。,消极
2926,129. 我的情绪波动很大，感觉像是坐过山车。,消极
2927,130. 我感到孤独无助，需要朋友和家人的支持。,消极
2928,131. 我感到迷茫困惑，不知道未来该怎么办。,消极
2929,132. 我感到焦虑不安，事情总是不如意。,消极
2930,133. 我感到沮丧绝望，好像一切都失去了意义。,消极
2931,134. 我感到愤怒不满，对不公平的事情感到愤慨。,消极
2932,135. 我感到嫉妒他人，别人的成功让我感到不安。,消极
2933,136. 我感到自卑无力，对自己的能力感到怀疑。,消极
2934,137. 我的工作效率好低，任务总是做不完。,消极
2935,138. 我的房租又涨了，生活成本越来越高。,消极
2936,139. 我的汽车抛锚了，修车费用让我心疼。,消极
2937,140. 我的假期泡汤了，计划好的旅行不得不取消。,消极
2938,141. 我的健康出现了问题，医疗费用让我担忧。,消极
2939,142. 我的宠物走失了，担心它在外面受苦。,消极
2940,143. 我的.project失败了，感觉自己是个失败者。,消极
2941,144. 我的银行账户被冻结了，资金周转出现了问题。,消极
2942,1. “坚持就是胜利”，每次跑步时，我都这样激励自己。,积极
2943,"2. ""加油，你是最棒的！""这是我每天早上对自己的鼓励。",积极
2944,"3. ""梦想还是要有的，万一实现了呢？""我总是这样告诉自己，保持对未来的憧憬。",积极
2945,4. “不抛弃，不放弃”，无论遇到什么困难，我都会坚持下去。,积极
2946,"5. ""人生就像一场马拉松，不在于速度，而在于坚持。""这是我的人生信条。",积极
2947,"6. ""每一次努力，都是在为未来的自己铺路。""我相信每一份努力都会有回报。",积极
2948,7. “与其抱怨，不如改变”，我选择积极面对生活中的挑战。,积极
2949,"8. ""成功总是属于那些不断尝试的人。""我从不畏惧失败，因为它让我更接近成功。",积极
2950,"9. ""梦想照进现实，只因从未放弃。""我坚信坚持梦想的力量。",积极
2951,"10. ""生活不是等待风暴过去，而是学会在雨中跳舞。""我选择积极应对生活的起伏。",积极
2952,"11. ""与其等待机会，不如创造机会。""我主动出击，把握自己的人生。",积极
2953,"12. ""每一天都是一个新的开始，深呼吸，从头再来。""我拥抱每一个新的早晨。",积极
2954,"13. ""不经历风雨，怎能见彩虹？""我知道每一次困难都是成长的机会。",积极
2955,"14. ""幸福不是目的地，而是旅程。""我享受生活中的每一刻。",积极
2956,"15. ""相信自己，你能做到的比你想象的更多。""我对自己的能力充满信心。",积极
2957,"16. ""不要因为结束而哭泣，微笑吧，为你的曾经拥有。""我珍惜过去，期待未来。",积极
2958,"17. ""人生没有彩排，每一天都是现场直播。""我珍惜当下，活出真实的自己。",积极
2959,"18. ""与其羡慕别人，不如提升自己。""我专注于自我成长。",积极
2960,"19. ""失败并不可怕，可怕的是放弃努力。""我从不放弃追求我的目标。",积极
